,Date,Time,Auction Name,Contract,Auction Price €/tCO2,Minimum Bid €/tCO2,Maximum Bid €/tCO2,Mean €/tCO2,Median €/tCO2,Auction Volume tCO2,Total Amount of Bids,Cover Ratio,Total Number of Bidders,Number of Successful Bidders,Total Revenue €,Country,Certificate,Austria,Luxembourg,Latvia,Malta,Netherlands,Portugal,Romania,Sweden,Slovenia,Lithuania,Italy,Bulgaria,Cyprus,Denmark,Greece,Spain,Finland,France,Hungary,Slovakia,Ireland,Belgium,Czech Republic,Estonia,Croatia,Germany,Poland,Number of bids submitted,Number of successful bids,Average number of bids per bidder,Average bid size,Average volume bid per bidder,Standard deviation of bid volume per bidder,Average volume won per bidder,Standard deviation of volume won per bidder,Iceland,Liechtenstein,Norway,"Innovation
Fund",Austria (volume),Belgium (volume),Bulgaria (volume),Croatia (volume),Cyprus (volume),Czech Republic (volume),Denmark (volume),Estonia (volume),Finland (volume),France (volume),Germany (volume),Greece (volume),Hungary (volume),Iceland (volume),Ireland (volume),Italy (volume),Latvia (volume),Liechtenstein (volume),Lithuania (volume),Luxembourg (volume),Malta (volume),Netherlands (volume),Norway (volume),Poland (volume),Portugal (volume),Romania (volume),Slovakia (volume),Slovenia (volume),Spain (volume),Sweden (volume)
1249,2018-03-28 00:00:00,2018-03-28 11:00:28,Auction 3. Period CAP2-PL,T3PA,14.05,4.44,15.5,13.27,13.99,3547000,7936500.0,2.24,24.0,17.0,49835350.0,PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,49835350.0,101.0,34.0,4.21,78579.0,330688.0,424620.0,208647.0,211294.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3547000.0,,,,,,
1250,2018-03-27 00:00:00,2018-03-27 11:00:28,Auction 3. Period CAP2-EU,T3PA,13.26,5.5,14.0,12.58,13.2,4213000,7172500.0,1.7,26.0,17.0,55864380.0,EU,,1332630.0,112710.0,258570.0,99450.0,3215550.0,1684020.0,4601220.0,855270.0,424320.0,510510.0,9242220.0,2360280.0,159120.0,1200030.0,3328260.0,8280870.0,1604460.0,5250960.0,1438710.0,1478490.0,895050.0,2433210.0,3739320.0,901680.0,457470.0,,,90.0,32.0,3.46,79694.0,275865.0,420269.0,247824.0,307671.0,,,,,100500.0,183500.0,178000.0,34500.0,12000.0,282000.0,90500.0,68000.0,121000.0,396000.0,,251000.0,108500.0,,67500.0,697000.0,19500.0,,38500.0,8500.0,7500.0,242500.0,,,127000.0,347000.0,111500.0,32000.0,624500.0,64500.0
1251,2018-03-26 00:00:00,2018-03-26 11:00:33,Auction 3. Period CAP2-EU,T3PA,12.8,5.5,14.0,12.21,12.71,4213000,8273000.0,1.96,27.0,20.0,53926400.0,EU,,1286400.0,108800.0,249600.0,96000.0,3104000.0,1625600.0,4441600.0,825600.0,409600.0,492800.0,8921600.0,2278400.0,153600.0,1158400.0,3212800.0,7993600.0,1548800.0,5068800.0,1388800.0,1427200.0,864000.0,2348800.0,3609600.0,870400.0,441600.0,,,100.0,35.0,3.7,82730.0,306407.0,519778.0,210650.0,319390.0,,,,,100500.0,183500.0,178000.0,34500.0,12000.0,282000.0,90500.0,68000.0,121000.0,396000.0,,251000.0,108500.0,,67500.0,697000.0,19500.0,,38500.0,8500.0,7500.0,242500.0,,,127000.0,347000.0,111500.0,32000.0,624500.0,64500.0
1252,2018-03-23 00:00:00,2018-03-23 11:00:21,Auction 3. Period DE,T3PA,12.37,3.33,14.0,11.78,12.36,4360000,8581500.0,1.97,25.0,18.0,53933200.0,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,53933200.0,,97.0,47.0,3.88,88469.0,343260.0,384850.0,242222.0,276913.0,,,,,,,,,,,,,,,4360000.0,,,,,,,,,,,,,,,,,,,
1253,2018-03-22 00:00:00,2018-03-22 11:00:32,Auction 3. Period CAP2-EU,T3PA,12.54,5.5,13.5,11.92,12.39,4213000,11394000.0,2.7,30.0,13.0,52831020.0,EU,,1260270.0,106590.0,244530.0,94050.0,3040950.0,1592580.0,4351380.0,808830.0,401280.0,482790.0,8740380.0,2232120.0,150480.0,1134870.0,3147540.0,7831230.0,1517340.0,4965840.0,1360590.0,1398210.0,846450.0,2301090.0,3536280.0,852720.0,432630.0,,,117.0,25.0,3.9,97385.0,379800.0,576150.0,324077.0,205240.0,,,,,100500.0,183500.0,178000.0,34500.0,12000.0,282000.0,90500.0,68000.0,121000.00000000001,396000.0,,251000.00000000003,108500.00000000001,,67500.0,697000.0,19500.0,,38500.0,8500.0,7500.000000000001,242500.00000000003,,,127000.00000000001,347000.0,111500.00000000001,32000.000000000004,624500.0,64500.00000000001
1254,2018-03-20 00:00:00,2018-03-20 11:00:26,Auction 3. Period CAP2-EU,T3PA,11.17,5.5,12.0,10.76,11.04,4213000,14876000.0,3.53,32.0,11.0,47059210.0,EU,,1122585.0,94945.0,217815.0,83775.0,2708725.0,1418590.0,3875990.0,720465.0,357440.0,430045.0,7785490.0,1988260.0,134040.0,1010885.0,2803670.0,6975665.0,1351570.0,4423320.0,1211945.0,1245455.0,753975.0,2049695.0,3149940.0,759560.0,385365.0,,,134.0,16.0,4.19,111015.0,464875.0,676687.0,383000.0,300030.0,,,,,100500.0,183500.0,178000.0,34500.0,12000.0,282000.0,90500.0,68000.0,121000.0,396000.0,,251000.0,108500.0,,67500.0,697000.0,19500.0,,38500.0,8500.0,7500.0,242500.0,,,127000.0,347000.0,111500.0,32000.0,624500.0,64500.0
1255,2018-03-19 00:00:00,2018-03-19 11:00:32,Auction 3. Period CAP2-EU,T3PA,10.96,5.5,12.0,10.6,10.89,4213000,10814500.0,2.57,28.0,20.0,46174480.0,EU,,1101480.0,93160.0,213720.0,82200.0,2657800.0,1391920.0,3803120.0,706920.0,350720.0,421960.0,7639120.0,1950880.0,131520.0,991880.0,2750960.0,6844520.0,1326160.0,4340160.0,1189160.0,1222040.0,739800.0,2011160.0,3090720.0,745280.0,378120.0,,,107.0,31.0,3.82,101070.0,386232.0,587684.0,210650.0,245794.0,,,,,100499.99999999999,183500.0,178000.0,34500.0,11999.999999999998,282000.0,90500.0,68000.0,120999.99999999999,395999.99999999994,,250999.99999999997,108499.99999999999,,67500.0,697000.0,19500.0,,38500.0,8500.0,7499.999999999999,242499.99999999997,,,126999.99999999999,347000.0,111499.99999999999,31999.999999999996,624500.0,64499.99999999999
1256,2018-03-16 00:00:00,2018-03-16 11:00:26,Auction 3. Period DE,T3PA,10.97,5.5,12.0,10.59,11.01,4360000,7213500.0,1.65,20.0,20.0,47829200.0,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,47829200.0,,86.0,61.0,4.3,83878.0,360675.0,473062.0,218000.0,314944.0,,,,,,,,,,,,,,,4360000.0,,,,,,,,,,,,,,,,,,,
1257,2018-03-15 00:00:00,2018-03-15 11:00:21,Auction 3. Period CAP2-EU,T3PA,11.09,5.5,11.5,10.72,11.07,4213000,8213000.0,1.95,26.0,23.0,46722170.0,EU,,1114545.0,94265.0,216255.0,83175.0,2689325.0,1408430.0,3848230.0,715305.0,354880.0,426965.0,7729730.0,1974020.0,133080.0,1003645.0,2783590.0,6925705.0,1341890.0,4391640.0,1203265.0,1236535.0,748575.0,2035015.0,3127380.0,754120.0,382605.0,,,90.0,35.0,3.46,91256.0,315885.0,447194.0,183174.0,259202.0,,,,,100500.0,183500.0,178000.0,34500.0,12000.0,282000.0,90500.0,68000.0,121000.0,396000.0,,251000.0,108500.0,,67500.0,697000.0,19500.0,,38500.0,8500.0,7500.0,242500.0,,,127000.0,347000.0,111500.0,32000.0,624500.0,64500.0
1258,2018-03-14 00:00:00,2018-03-14 11:01:30,Auction 3. Period CAP2-PL,T3PA,11.25,3.33,11.42,10.75,11.22,3547000,8020000.0,2.26,23.0,16.0,39903750.0,PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,39903750.0,89.0,32.0,3.87,90112.0,348696.0,630797.0,221688.0,301432.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3547000.0,,,,,,
1259,2018-03-13 00:00:00,2018-03-13 11:00:31,Auction 3. Period CAP2-EU,T3PA,11.03,5.5,12.0,10.64,10.93,4213000,11232500.0,2.67,29.0,14.0,46469390.0,EU,,1108515.0,93755.0,215085.0,82725.0,2674775.0,1400810.0,3827410.0,711435.0,352960.0,424655.0,7687910.0,1963340.0,132360.0,998215.0,2768530.0,6888235.0,1334630.0,4367880.0,1196755.0,1229845.0,744525.0,2024005.0,3110460.0,750040.0,380535.0,,,112.0,26.0,3.86,100290.0,387328.0,681039.0,300929.0,340887.0,,,,,100500.0,183500.0,178000.0,34500.0,12000.0,282000.0,90500.0,68000.0,121000.0,396000.0,,251000.00000000003,108500.0,,67500.0,697000.0,19500.0,,38500.0,8500.0,7500.0,242500.0,,,127000.00000000001,347000.0,111500.0,32000.000000000004,624500.0,64500.00000000001
1260,2018-03-12 00:00:00,2018-03-12 11:00:33,Auction 3. Period CAP2-EU,T3PA,11.32,5.5,12.0,10.79,11.23,4213000,10309000.0,2.45,26.0,17.0,47691160.0,EU,,1137660.0,96220.0,220740.0,84900.0,2745100.0,1437640.0,3928040.0,730140.0,362240.0,435820.0,7890040.0,2014960.0,135840.0,1024460.0,2841320.0,7069340.0,1369720.0,4482720.0,1228220.0,1262180.0,764100.0,2077220.0,3192240.0,769760.0,390540.0,,,85.0,27.0,3.27,121282.0,396500.0,490455.0,247824.0,275966.0,,,,,100500.0,183500.0,178000.0,34500.0,12000.0,282000.0,90500.0,68000.0,121000.0,396000.0,,251000.0,108500.0,,67500.0,697000.0,19500.0,,38500.0,8500.0,7500.0,242500.0,,,127000.0,347000.0,111500.0,32000.0,624500.0,64500.0
1261,2018-03-09 00:00:00,2018-03-09 11:00:27,Auction 3. Period DE,T3PA,11.1,5.5,11.5,10.73,11.03,4360000,10489500.0,2.41,25.0,16.0,48396000.0,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,48396000.0,,100.0,33.0,4.0,104895.0,419580.0,611068.0,272500.0,333502.0,,,,,,,,,,,,,,,4360000.0,,,,,,,,,,,,,,,,,,,
1262,2018-03-08 00:00:00,2018-03-08 11:00:21,Auction 3. Period CAP2-EU,T3PA,10.77,5.5,12.0,10.47,10.66,4213000,20050000.0,4.76,28.0,11.0,45374010.0,EU,,1082385.0,91545.0,210015.0,80775.0,2611725.0,1367790.0,3737190.0,694665.0,344640.0,414645.0,7506690.0,1917060.0,129240.0,974685.0,2703270.0,6725865.0,1303170.0,4264920.0,1168545.0,1200855.0,726975.0,1976295.0,3037140.0,732360.0,371565.0,,,125.0,18.0,4.46,160400.0,716071.0,1904560.0,383000.0,432824.0,,,,,100500.0,183500.0,178000.0,34500.0,12000.0,282000.0,90500.0,68000.0,121000.0,396000.0,,251000.0,108500.0,,67500.0,697000.0,19500.0,,38500.0,8500.0,7500.0,242500.0,,,127000.0,347000.0,111500.0,32000.0,624500.0,64500.0
1263,2018-03-06 00:00:00,2018-03-06 11:00:19,Auction 3. Period CAP2-EU,T3PA,10.28,5.5,11.0,10.0,10.21,4213000,12324000.0,2.93,28.0,16.0,43309640.0,EU,,1033140.0,87380.0,200460.0,77100.0,2492900.0,1305560.0,3567160.0,663060.0,328960.0,395780.0,7165160.0,1829840.0,123360.0,930340.0,2580280.0,6419860.0,1243880.0,4070880.0,1115380.0,1146220.0,693900.0,1886380.0,2898960.0,699040.0,354660.0,,,108.0,28.0,3.86,114111.0,440143.0,711360.0,263313.0,367211.0,,,,,100500.0,183500.0,178000.0,34500.0,12000.0,282000.0,90500.0,68000.0,121000.00000000001,396000.0,,251000.00000000003,108500.0,,67500.0,697000.0,19500.0,,38500.0,8500.0,7500.000000000001,242500.00000000003,,,127000.00000000001,347000.0,111500.0,32000.000000000004,624500.0,64500.00000000001
1264,2018-03-05 00:00:00,2018-03-05 11:01:02,Auction 3. Period CAP2-EU,T3PA,10.05,5.5,11.0,9.76,9.96,4213000,10836000.0,2.57,30.0,14.0,42340650.0,EU,,1010025.0,85425.0,195975.0,75375.0,2437125.0,1276350.0,3487350.0,648225.0,321600.0,386925.0,7004850.0,1788900.0,120600.0,909525.0,2522550.0,6276225.0,1216050.0,3979800.0,1090425.0,1120575.0,678375.0,1844175.0,2834100.0,683400.0,346725.0,,,103.0,21.0,3.43,105204.0,361200.0,496941.0,300929.0,264715.0,,,,,100500.0,183500.0,178000.0,34500.0,12000.0,282000.0,90500.0,68000.0,120999.99999999999,396000.0,,250999.99999999997,108499.99999999999,,67500.0,697000.0,19500.0,,38500.0,8500.0,7499.999999999999,242499.99999999997,,,126999.99999999999,347000.0,111499.99999999999,31999.999999999996,624500.0,64499.99999999999
1265,2018-03-02 00:00:00,2018-03-02 11:00:15,Auction 3. Period DE,T3PA,9.89,4.5,10.1,9.61,9.85,4360000,11014500.0,2.53,24.0,16.0,43120400.0,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,43120400.0,,95.0,30.0,3.96,115942.0,458938.0,663089.0,272500.0,292900.0,,,,,,,,,,,,,,,4360000.0,,,,,,,,,,,,,,,,,,,
1266,2018-03-01 00:00:00,2018-03-01 11:00:38,Auction 3. Period CAP2-EU,T3PA,9.92,5.5,10.2,9.68,9.9,4213000,9275000.0,2.2,25.0,20.0,41792960.0,EU,,996960.0,84320.0,193440.0,74400.0,2405600.0,1259840.0,3442240.0,639840.0,317440.0,381920.0,6914240.0,1765760.0,119040.0,897760.0,2489920.0,6195040.0,1200320.0,3928320.0,1076320.0,1106080.0,669600.0,1820320.0,2797440.0,674560.0,342240.0,,,107.0,40.0,4.28,86682.0,371000.0,623838.0,210650.0,314285.0,,,,,100500.0,183500.0,178000.0,34500.0,12000.0,282000.0,90500.0,68000.0,121000.0,396000.0,,251000.0,108500.0,,67500.0,697000.0,19500.0,,38500.0,8500.0,7500.0,242500.0,,,127000.0,347000.0,111500.0,32000.0,624500.0,64500.0
1267,2018-02-28 00:00:00,2018-02-28 11:00:28,Auction 3. Period CAP2-PL,T3PA,9.99,5.5,10.5,9.68,9.92,3547000,11844000.0,3.34,22.0,10.0,35434530.0,PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,35434530.0,83.0,22.0,3.77,142699.0,538364.0,1137752.0,354700.0,331490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3547000.0,,,,,,
1268,2018-02-27 00:00:00,2018-02-27 11:00:24,Auction 3. Period CAP2-EU,T3PA,9.54,5.5,10.0,9.37,9.52,4213000,10512000.0,2.5,24.0,19.0,40192020.0,EU,,958770.0,81090.0,186030.0,71550.0,2313450.0,1211580.0,3310380.0,615330.0,305280.0,367290.0,6649380.0,1698120.0,114480.0,863370.0,2394540.0,5957730.0,1154340.0,3777840.0,1035090.0,1063710.0,643950.0,1750590.0,2690280.0,648720.0,329130.0,,,117.0,48.0,4.88,89846.0,438000.0,614029.0,221737.0,239057.0,,,,,100500.00000000001,183500.00000000003,178000.00000000003,34500.0,12000.000000000002,282000.0,90500.00000000001,68000.0,121000.00000000001,396000.00000000006,,251000.00000000003,108500.00000000001,,67500.0,697000.0000000001,19500.0,,38500.0,8500.0,7500.000000000001,242500.00000000003,,,127000.00000000001,347000.00000000006,111500.00000000001,32000.000000000004,624500.0,64500.00000000001
1269,2018-02-26 00:00:00,2018-02-26 11:00:26,Auction 3. Period CAP2-EU,T3PA,9.56,4.4,9.9,9.31,9.51,4213000,10684000.0,2.54,22.0,15.0,40276280.0,EU,,960780.0,81260.0,186420.0,71700.0,2318300.0,1214120.0,3317320.0,616620.0,305920.0,368060.0,6663320.0,1701680.0,114720.0,865180.0,2399560.0,5970220.0,1156760.0,3785760.0,1037260.0,1065940.0,645300.0,1754260.0,2695920.0,650080.0,329820.0,,,102.0,34.0,4.64,104745.0,485636.0,699590.0,280867.0,263150.0,,,,,100500.0,183500.0,178000.0,34500.0,12000.0,282000.0,90500.0,68000.0,121000.0,396000.0,,251000.0,108500.0,,67500.0,697000.0,19500.0,,38500.0,8500.0,7500.0,242500.0,,,127000.0,347000.0,111500.0,32000.0,624500.0,64500.0
1270,2018-02-23 00:00:00,2018-02-23 11:01:00,Auction 3. Period DE,T3PA,9.68,5.5,10.15,9.49,9.68,4360000,9676000.0,2.22,23.0,19.0,42204800.0,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,42204800.0,,82.0,38.0,3.57,118000.0,420696.0,492969.0,229474.0,267318.0,,,,,,,,,,,,,,,4360000.0,,,,,,,,,,,,,,,,,,,
1271,2018-02-22 00:00:00,2018-02-22 11:00:38,Auction 3. Period CAP2-EU,T3PA,9.56,5.5,9.91,9.38,9.54,4213000,9103500.0,2.16,24.0,16.0,40276280.0,EU,,960780.0,81260.0,186420.0,71700.0,2318300.0,1214120.0,3317320.0,616620.0,305920.0,368060.0,6663320.0,1701680.0,114720.0,865180.0,2399560.0,5970220.0,1156760.0,3785760.0,1037260.0,1065940.0,645300.0,1754260.0,2695920.0,650080.0,329820.0,,,88.0,37.0,3.67,103449.0,379313.0,457848.0,263313.0,272399.0,,,,,100500.0,183500.0,178000.0,34500.0,12000.0,282000.0,90500.0,68000.0,121000.0,396000.0,,251000.0,108500.0,,67500.0,697000.0,19500.0,,38500.0,8500.0,7500.0,242500.0,,,127000.0,347000.0,111500.0,32000.0,624500.0,64500.0
1272,2018-02-20 00:00:00,2018-02-20 11:00:28,Auction 3. Period CAP2-EU,T3PA,9.7,5.5,10.0,9.47,9.7,4213000,8768000.0,2.08,24.0,20.0,40866100.0,EU,,974850.0,82450.0,189150.0,72750.0,2352250.0,1231900.0,3365900.0,625650.0,310400.0,373450.0,6760900.0,1726600.0,116400.0,877850.0,2434700.0,6057650.0,1173700.0,3841200.0,1052450.0,1081550.0,654750.0,1779950.0,2735400.0,659600.0,334650.0,,,74.0,39.0,3.08,118486.0,365333.0,428050.0,210650.0,209125.0,,,,,100500.00000000001,183500.0,178000.0,34500.0,12000.0,282000.0,90500.0,68000.0,121000.00000000001,396000.0,,251000.00000000003,108500.00000000001,,67500.0,697000.0,19500.0,,38500.0,8500.0,7500.000000000001,242500.00000000003,,,127000.00000000001,347000.0,111500.00000000001,32000.000000000004,624500.0,64500.00000000001
1273,2018-02-19 00:00:00,2018-02-19 11:00:37,Auction 3. Period CAP2-EU,T3PA,9.58,5.5,10.0,9.4,9.59,4213000,7506500.0,1.78,21.0,15.0,40360540.0,EU,,962790.0,81430.0,186810.0,71850.0,2323150.0,1216660.0,3324260.0,617910.0,306560.0,368830.0,6677260.0,1705240.0,114960.0,866990.0,2404580.0,5982710.0,1159180.0,3793680.0,1039430.0,1068170.0,646650.0,1757930.0,2701560.0,651440.0,330510.0,,,74.0,40.0,3.52,101439.0,357452.0,403943.0,280867.0,233821.0,,,,,100500.0,183500.0,178000.0,34500.0,12000.0,282000.0,90500.0,68000.0,121000.0,396000.0,,251000.0,108500.0,,67500.0,697000.0,19500.0,,38500.0,8500.0,7500.0,242500.0,,,127000.0,347000.0,111500.0,32000.0,624500.0,64500.0
1274,2018-02-16 00:00:00,2018-02-16 11:00:25,Auction 3. Period DE,T3PA,9.53,5.5,9.8,9.3,9.53,4360000,8971500.0,2.06,19.0,15.0,41550800.0,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,41550800.0,,65.0,31.0,3.42,138023.0,472184.0,432781.0,290667.0,286562.0,,,,,,,,,,,,,,,4360000.0,,,,,,,,,,,,,,,,,,,
1275,2018-02-15 00:00:00,2018-02-15 11:00:42,Auction 3. Period CAP2-EU,T3PA,9.64,5.5,9.88,9.39,9.57,4213000,11882500.0,2.82,25.0,15.0,40613320.0,EU,,968820.0,81940.0,187980.0,72300.0,2337700.0,1224280.0,3345080.0,621780.0,308480.0,371140.0,6719080.0,1715920.0,115680.0,872420.0,2419640.0,6020180.0,1166440.0,3817440.0,1045940.0,1074860.0,650700.0,1768940.0,2718480.0,655520.0,332580.0,,,90.0,23.0,3.6,132028.0,475300.0,732418.0,280867.0,487057.0,,,,,100500.0,183500.0,178000.0,34500.0,12000.0,282000.0,90500.0,68000.0,121000.0,396000.0,,250999.99999999997,108500.0,,67500.0,697000.0,19500.0,,38500.0,8500.0,7500.0,242500.0,,,126999.99999999999,347000.0,111500.0,31999.999999999996,624500.0,64499.99999999999
1276,2018-02-14 00:00:00,2018-02-14 11:00:33,Auction 3. Period CAP2-PL,T3PA,9.88,4.99,10.2,9.49,9.84,3547000,10755000.0,3.03,23.0,16.0,35044360.0,PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,35044360.0,80.0,26.0,3.48,134438.0,467609.0,548326.0,221688.0,190702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3546999.9999999995,,,,,,
1277,2018-02-13 00:00:00,2018-02-13 11:00:37,Auction 3. Period CAP2-EU,T3PA,9.53,5.5,10.0,9.26,9.47,4213000,16307000.0,3.87,24.0,15.0,40149890.0,EU,,957765.0,81005.0,185835.0,71475.0,2311025.0,1210310.0,3306910.0,614685.0,304960.0,366905.0,6642410.0,1696340.0,114360.0,862465.0,2392030.0,5951485.0,1153130.0,3773880.0,1034005.0,1062595.0,643275.0,1748755.0,2687460.0,648040.0,328785.0,,,98.0,23.0,4.08,166398.0,679458.0,1211010.0,280867.0,308498.0,,,,,100500.0,183500.0,178000.0,34500.0,12000.0,282000.0,90500.0,68000.0,121000.00000000001,396000.0,,251000.00000000003,108500.00000000001,,67500.0,697000.0,19500.0,,38500.0,8500.0,7500.000000000001,242500.00000000003,,,127000.00000000001,347000.0,111500.00000000001,32000.000000000004,624500.0,64500.00000000001
1278,2018-02-12 00:00:00,2018-02-12 11:00:24,Auction 3. Period CAP2-EU,T3PA,9.08,5.5,9.3,8.91,9.03,4213000,14598000.0,3.46,25.0,14.0,38254040.0,EU,,912540.0,77180.0,177060.0,68100.0,2201900.0,1153160.0,3150760.0,585660.0,290560.0,349580.0,6328760.0,1616240.0,108960.0,821740.0,2279080.0,5670460.0,1098680.0,3595680.0,985180.0,1012420.0,612900.0,1666180.0,2560560.0,617440.0,313260.0,,,98.0,24.0,3.92,148959.0,583920.0,977913.0,300929.0,373109.0,,,,,100500.0,183500.0,178000.0,34500.0,12000.0,282000.0,90500.0,68000.0,121000.0,396000.0,,251000.0,108500.0,,67500.0,697000.0,19500.0,,38500.0,8500.0,7500.0,242500.0,,,127000.0,347000.0,111500.0,32000.0,624500.0,64500.0
1279,2018-02-09 00:00:00,2018-02-09 11:00:33,Auction 3. Period DE,T3PA,8.97,5.5,9.3,8.77,8.93,4360000,12312000.0,2.82,23.0,12.0,39109200.0,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,39109200.0,,86.0,23.0,3.74,143163.0,535304.0,678680.0,363333.0,319237.0,,,,,,,,,,,,,,,4360000.0,,,,,,,,,,,,,,,,,,,
1280,2018-02-08 00:00:00,2018-02-08 11:00:20,Auction 3. Period CAP2-EU,T3PA,8.93,5.5,9.2,8.75,8.87,4213000,10197000.0,2.42,26.0,16.0,37622090.0,EU,,897465.0,75905.0,174135.0,66975.0,2165525.0,1134110.0,3098710.0,575985.0,285760.0,343805.0,6224210.0,1589540.0,107160.0,808165.0,2241430.0,5576785.0,1080530.0,3536280.0,968905.0,995695.0,602775.0,1638655.0,2518260.0,607240.0,308085.0,,,109.0,33.0,4.19,93550.0,392192.0,530428.0,263313.0,283373.0,,,,,100500.0,183500.0,178000.0,34500.0,12000.0,282000.0,90500.0,68000.0,121000.0,396000.0,,251000.0,108500.0,,67500.0,697000.0,19500.0,,38500.0,8500.0,7500.0,242500.0,,,127000.0,347000.0,111500.0,32000.0,624500.0,64500.0
1281,2018-02-06 00:00:00,2018-02-06 11:00:35,Auction 3. Period CAP2-EU,T3PA,8.84,5.5,9.19,8.71,8.82,4213000,7552000.0,1.79,21.0,17.0,37242920.0,EU,,888420.0,75140.0,172380.0,66300.0,2143700.0,1122680.0,3067480.0,570180.0,282880.0,340340.0,6161480.0,1573520.0,106080.0,800020.0,2218840.0,5520580.0,1069640.0,3500640.0,959140.0,985660.0,596700.0,1622140.0,2492880.0,601120.0,304980.0,,,95.0,43.0,4.52,79495.0,359619.0,582817.0,247824.0,333420.0,,,,,100500.0,183500.0,178000.0,34500.0,12000.0,282000.0,90500.0,68000.0,121000.0,396000.0,,251000.0,108500.0,,67500.0,697000.0,19500.0,,38500.0,8500.0,7500.0,242500.0,,,127000.0,347000.0,111500.0,32000.0,624500.0,64500.0
1282,2018-02-05 00:00:00,2018-02-05 11:00:31,Auction 3. Period CAP2-EU,T3PA,8.66,5.5,9.0,8.53,8.6,4213000,13367000.0,3.17,27.0,17.0,36484580.0,EU,,870330.0,73610.0,168870.0,64950.0,2100050.0,1099820.0,3005020.0,558570.0,277120.0,333410.0,6036020.0,1541480.0,103920.0,783730.0,2173660.0,5408170.0,1047860.0,3429360.0,939610.0,965590.0,584550.0,1589110.0,2442120.0,588880.0,298770.0,,,113.0,30.0,4.19,118292.0,495074.0,1008245.0,247824.0,301332.0,,,,,100500.0,183500.0,178000.0,34500.0,12000.0,282000.0,90500.0,68000.0,121000.0,396000.0,,251000.0,108500.0,,67500.0,697000.0,19500.0,,38500.0,8500.0,7500.0,242500.0,,,127000.0,347000.0,111500.0,32000.0,624500.0,64500.0
1283,2018-02-02 00:00:00,2018-02-02 11:00:23,Auction 3. Period DE,T3PA,9.04,5.5,9.35,8.89,9.02,4360000,9153000.0,2.1,20.0,17.0,39414400.0,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,39414400.0,,85.0,37.0,4.25,107682.0,457650.0,607703.0,256471.0,268163.0,,,,,,,,,,,,,,,4360000.0,,,,,,,,,,,,,,,,,,,
1284,2018-02-01 00:00:00,2018-02-01 11:00:39,Auction 3. Period CAP2-EU,T3PA,9.37,5.5,9.65,9.13,9.32,4213000,9504000.0,2.26,22.0,14.0,39475810.0,EU,,941685.0,79645.0,182715.0,70275.0,2272225.0,1189990.0,3251390.0,604365.0,299840.0,360745.0,6530890.0,1667860.0,112440.0,847985.0,2351870.0,5851565.0,1133770.0,3710520.0,1016645.0,1044755.0,632475.0,1719395.0,2642340.0,637160.0,323265.0,,,76.0,23.0,3.45,125053.0,432000.0,612476.0,300929.0,352979.0,,,,,100500.00000000001,183500.00000000003,178000.00000000003,34500.0,12000.000000000002,282000.0,90500.00000000001,68000.0,121000.00000000001,396000.00000000006,,251000.00000000003,108500.00000000001,,67500.0,697000.0,19500.0,,38500.0,8500.0,7500.000000000001,242500.00000000003,,,127000.00000000001,347000.0,111500.00000000001,32000.000000000004,624500.0,64500.00000000001
1285,2018-01-31 00:00:00,2018-01-31 11:00:16,Auction 3. Period CAP2-PL,T3PA,8.78,7.4,9.0,8.74,8.74,3547000,10216000.0,2.88,20.0,16.0,31142660.0,PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,31142660.0,79.0,26.0,3.95,129316.0,510800.0,653993.0,221688.0,216433.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3547000.0000000005,,,,,,
1286,2018-01-30 00:00:00,2018-01-30 11:00:28,Auction 3. Period CAP2-EU,T3PA,8.86,7.4,9.1,8.83,8.85,4213000,10190500.0,2.42,23.0,16.0,37327180.0,EU,,890430.0,75310.0,172770.0,66450.0,2148550.0,1125220.0,3074420.0,571470.0,283520.0,341110.0,6175420.0,1577080.0,106320.0,801830.0,2223860.0,5533070.0,1072060.0,3508560.0,961310.0,987890.0,598050.0,1625810.0,2498520.0,602480.0,305670.0,,,77.0,28.0,3.35,132344.0,443065.0,612462.0,263313.0,268667.0,,,,,100500.0,183500.0,178000.0,34500.0,12000.0,282000.0,90500.0,68000.0,121000.00000000001,396000.0,,251000.00000000003,108500.0,,67500.0,697000.0,19500.0,,38500.0,8500.0,7500.000000000001,242500.00000000003,,,127000.00000000001,347000.0,111500.0,32000.000000000004,624500.0,64500.00000000001
